date_visit,n_stay,n_reserve,n_room,n_people,amount_fee
2026-04-27,6,6,41,50,817122
2026-04-28,33,31,35,95,1335780
2026-04-29,53,52,53,146,1994240
2026-04-30,57,54,72,193,2611850
2026-05-01,72,70,91,227,5209410
2026-05-02,64,63,110,292,5823146
2026-05-03,70,70,115,295,7073935
2026-05-04,72,70,97,285,5344770
2026-05-05,22,21,54,159,2075965
2026-05-06,13,12,44,85,1224800
2026-05-07,9,9,10,29,365480
2026-05-08,17,17,45,104,1902240
2026-05-09,20,20,39,103,1374340
2026-05-10,14,11,18,36,571968
2026-05-11,24,21,45,92,1333396
2026-05-12,13,13,43,137,1436040
2026-05-13,13,13,69,119,1798140
2026-05-14,29,25,54,105,1677145
2026-05-15,28,28,72,160,2915742
2026-05-16,19,14,80,200,3129954
2026-05-17,16,16,43,96,1416065
2026-05-18,16,15,33,69,1037400
2026-05-19,16,15,50,77,852720
2026-05-20,9,8,31,56,815860
2026-05-21,18,18,22,62,967870
2026-05-22,26,23,73,196,3193540
2026-05-23,22,22,96,180,2510508
2026-05-24,17,13,37,65,953800
2026-05-25,8,7,53,78,1097900
2026-05-26,8,8,61,106,1555500
2026-05-27,12,12,34,46,385430
2026-05-28,13,13,34,99,1161820
2026-05-29,14,14,23,61,1323410
2026-05-30,15,15,73,103,1463616
2026-05-31,6,6,32,62,912220
2026-06-01,10,10,31,70,981420
2026-06-02,8,8,8,26,356400
2026-06-03,5,5,83,203,3130700
2026-06-04,12,12,53,101,1419500
2026-06-05,7,7,10,31,448790
2026-06-06,8,7,38,75,999182
2026-06-07,5,5,41,61,887550
2026-06-08,4,4,37,96,1349810
2026-06-09,3,2,2,5,72600
2026-06-10,10,9,69,126,1068800
2026-06-11,7,7,65,117,1054900
2026-06-12,10,10,27,76,1288390
2026-06-13,7,7,48,91,591800
2026-06-14,7,7,42,84,590900
2026-06-15,3,3,23,36,509300
2026-06-16,3,3,19,46,693000
2026-06-17,8,7,28,56,214500
2026-06-18,5,5,41,85,629200
2026-06-19,9,9,13,70,810700
2026-06-20,6,5,45,27,370700
2026-06-21,2,2,57,49,653400
2026-06-22,4,4,20,47,687500
2026-06-23,4,4,22,40,603900
2026-06-24,8,7,67,93,550000
2026-06-25,8,8,44,95,686200
2026-06-26,2,2,2,6,90200
2026-06-27,7,6,53,111,452100
2026-06-28,3,3,58,112,454300
2026-06-29,1,1,20,38,16500
2026-06-30,4,4,24,48,172700
2026-07-01,6,5,67,82,491700
2026-07-02,5,5,60,86,630300
2026-07-03,5,5,31,76,174460
2026-07-04,6,5,66,112,344520
2026-07-05,2,2,57,112,404800
2026-07-06,6,5,31,66,521400
2026-07-07,1,1,18,34,35200
2026-07-08,4,4,63,62,716700
2026-07-09,7,7,41,84,635800
2026-07-10,12,12,45,113,674910
2026-07-11,4,3,44,81,330660
2026-07-12,2,2,38,74,446600
2026-07-13,6,6,62,123,1316055
2026-07-14,3,2,2,6,75900
2026-07-15,5,4,47,56,748000
2026-07-16,5,5,59,95,754600
2026-07-17,19,14,55,158,3152869
2026-07-18,26,25,37,135,2336414
2026-07-19,11,10,82,207,1722710
2026-07-20,7,7,66,133,736120
2026-07-21,9,8,30,65,371210
2026-07-22,11,7,64,135,692280
2026-07-23,22,22,56,154,1526800
2026-07-24,22,21,39,105,1902956
2026-07-25,14,13,72,181,720544
2026-07-26,2,2,22,50,96800
