date_visit,n_stay,n_reserve,n_room,n_people,amount_fee
2026-08-19,26,21,36,98,1390868
2026-08-20,42,40,40,161,2109755
2026-08-21,49,49,51,179,3162369
2026-08-22,32,30,38,125,1993743
2026-08-23,22,19,21,61,903494
2026-08-24,19,19,50,130,1557960
2026-08-25,8,8,48,107,1472840
2026-08-26,12,11,26,54,690290
2026-08-27,23,22,25,70,1136206
2026-08-28,44,44,54,186,3071915
2026-08-29,26,26,31,98,1470244
2026-08-30,10,10,10,35,436425
2026-08-31,8,8,18,41,591500
2026-09-01,8,8,8,18,314700
2026-09-02,14,14,56,84,1331000
2026-09-03,15,14,15,38,547010
2026-09-04,23,23,23,90,1409924
2026-09-05,9,8,45,77,1211620
2026-09-06,9,9,31,38,587960
2026-09-07,11,11,61,95,1571020
2026-09-08,12,11,78,111,1701388
2026-09-09,9,8,73,77,1013100
2026-09-10,14,14,68,104,1399530
2026-09-11,25,25,75,163,2452720
2026-09-12,15,15,35,76,1012165
2026-09-13,9,7,44,77,1296410
2026-09-14,13,13,15,31,410200
2026-09-15,9,8,45,64,710600
2026-09-16,8,8,28,57,984500
2026-09-17,14,12,39,78,1152780
2026-09-18,29,28,53,144,3304763
2026-09-19,44,44,71,171,3526370
2026-09-20,43,39,88,202,4312842
2026-09-21,29,27,44,122,1898940
2026-09-22,7,7,10,26,490358
2026-09-23,8,7,44,91,715000
2026-09-24,15,13,51,112,952860
2026-09-25,25,24,31,96,1669400
2026-09-26,13,12,69,91,1274000
2026-09-27,11,11,67,100,1415700
2026-09-28,13,11,52,73,948400
2026-09-29,9,9,33,64,812435
2026-09-30,16,14,64,168,2099790
2026-10-01,13,13,50,100,1603910
2026-10-02,17,17,23,69,1144780
2026-10-03,12,11,68,143,1120306
2026-10-04,9,9,57,144,2085820
2026-10-05,7,7,40,75,1094500
2026-10-06,8,8,56,113,1017500
2026-10-07,10,9,45,73,1058530
2026-10-08,14,14,49,89,1244830
2026-10-09,22,19,37,81,1718618
2026-10-10,19,18,58,104,1768690
2026-10-11,9,8,61,82,1251668
2026-10-12,12,10,20,46,764580
2026-10-13,6,6,29,33,566500
2026-10-14,9,8,79,158,1268300
2026-10-15,17,16,89,186,1883244
2026-10-16,24,23,77,160,3450270
2026-10-17,22,21,67,170,1409320
2026-10-18,10,10,64,139,895920
2026-10-19,5,5,5,12,222200
2026-10-20,7,7,7,16,287080
2026-10-21,8,7,88,111,1329700
2026-10-22,14,14,48,97,1495395
2026-10-23,15,14,35,79,863530
2026-10-24,11,10,56,133,733920
2026-10-25,5,5,41,80,547830
2026-10-26,8,8,27,63,1023070
2026-10-27,17,17,52,84,1400550
2026-10-28,13,12,52,86,1456730
2026-10-29,10,10,46,70,973500
2026-10-30,9,9,15,47,976800
2026-10-31,11,11,13,41,687700
2026-11-01,3,3,41,80,778800
2026-11-02,4,4,40,61,132000
2026-11-03,6,6,41,90,624800
2026-11-04,9,8,66,119,1128600
2026-11-05,10,10,75,151,1026300
2026-11-06,20,20,23,117,1338332
2026-11-07,17,16,57,141,1385396
2026-11-08,9,7,46,92,810040
2026-11-09,8,8,45,88,1206260
2026-11-10,9,8,75,200,2899060
2026-11-11,9,8,51,85,644600
2026-11-12,14,13,54,119,589600
2026-11-13,18,18,59,148,1997930
2026-11-14,17,15,73,149,1215830
2026-11-15,14,13,57,89,861800
2026-11-16,12,11,45,98,1501000
2026-11-17,10,10,64,160,1525150
